Transaction_ID,User_ID,Date,Transaction_Type,Category,Amount,Balance_After_Transaction,Budget_Planned,Budget_Utilized,Credit_Score,Investment_Return,Payment_Mode,Action_Type,Interaction_Time,Preferred_View,Feedback_Score,Recommendation_Type,Recommendation_Outcome,Prediction_Confidence,Decision_Quality,Error_Reduction,Cognitive_Load_Score
T0433,U68,2025-02-01,Loan,EMI,2793.2,18697.74,6465.11,7468.848497808057,542,,Online,Dashboard_Click,415,Summary,5,Budget Adjustment,Rejected,60.63,0,8.78,7
T0434,U51,2025-09-17,Loan,Utilities,4974.22,2677.59,11334.17,9937.558265754276,521,,Online,Dashboard_Click,145,Tables,3,Investment Suggestion,Rejected,64.14,1,28.57,3
T0435,U50,2025-01-16,Expense,Travel,911.32,6982.47,13660.7,11815.92299183756,742,,Cash,Recommendation_Ignored,8,Detailed,5,Budget Adjustment,Ignored,65.86,1,29.73,2
T0436,U50,2025-08-11,Expense,Stocks,3138.75,2595.18,6630.36,6837.517023256565,524,,Online,Report_View,132,Tables,5,Risk Alert,Rejected,77.04,1,78.51,9
T0437,U61,2025-09-13,Expense,Insurance,3986.8,16615.93,13643.87,15323.626397397995,849,,Online,Report_View,290,Detailed,4,Investment Suggestion,Accepted,67.64,0,74.22,6
T0438,U17,2025-04-22,Loan,Stocks,3726.63,9384.34,10187.37,9025.260625188123,410,,Debit,Recommendation_Ignored,435,Detailed,2,Budget Adjustment,Accepted,67.27,0,99.83,9
T0439,U82,2025-01-17,Loan,Utilities,718.71,18129.53,13463.86,11686.79323946806,613,,Online,Report_View,237,Tables,3,Risk Alert,Accepted,68.36,1,24.12,6
T0440,U50,2025-04-22,Investment,Travel,2399.73,8699.91,5723.45,5368.242433562094,633,1.35,Online,Dashboard_Click,583,Tables,3,Risk Alert,Accepted,65.15,1,43.44,10
T0441,U23,2025-01-08,Loan,Healthcare,2920.83,11819.75,13948.2,14488.09388168592,396,,Credit,Report_View,478,Detailed,1,Investment Suggestion,Accepted,73.61,1,45.12,1
T0442,U80,2024-10-03,Income,Travel,1522.85,4437.02,13567.84,14836.178618775024,819,,Online,Dashboard_Click,583,Tables,3,Investment Suggestion,Accepted,57.29,0,14.35,3
T0443,U57,2024-12-10,Investment,Insurance,4995.13,5745.11,8385.72,7368.027409685928,313,11.67,Cash,Recommendation_Ignored,600,Tables,4,Budget Adjustment,Accepted,57.19,0,68.21,6
T0444,U46,2025-01-22,Income,EMI,2767.19,10453.53,14405.87,15087.81160890705,402,,Credit,Dashboard_Click,456,Detailed,2,Budget Adjustment,Accepted,79.81,1,67.13,5
T0445,U15,2025-06-25,Loan,Salary,2775.91,1713.52,12019.11,11217.601736077566,841,,Cash,Report_View,426,Charts,1,Investment Suggestion,Ignored,72.56,1,38.33,6
T0446,U62,2025-05-24,Investment,Stocks,2794.43,1269.88,11166.9,11365.006408868618,591,-3.31,Credit,Report_View,393,Summary,5,Risk Alert,Ignored,71.11,1,93.63,1
T0447,U76,2024-12-29,Tax,Healthcare,3846.98,18872.12,10946.09,9965.470162797725,796,,Online,Report_View,219,Tables,5,Investment Suggestion,Rejected,65.39,0,91.39,6
T0448,U97,2025-02-02,Expense,Groceries,2548.53,18250.28,12403.3,14198.162470975334,716,,Cash,Recommendation_Ignored,573,Detailed,5,Budget Adjustment,Rejected,94.78,1,1.44,9
T0449,U40,2025-01-06,Investment,Utilities,231.65,13645.69,4330.62,3167.3438902344033,332,-0.3,Debit,Dashboard_Click,179,Summary,5,Budget Adjustment,Rejected,93.38,0,25.74,10
T0450,U50,2025-06-03,Tax,Travel,1378.47,15727.78,14338.81,15584.203317059599,784,,Debit,Recommendation_Accepted,542,Charts,3,Budget Adjustment,Ignored,98.01,0,37.71,1
T0451,U94,2025-03-18,Investment,Salary,1413.12,6721.08,3453.72,5182.362563495631,350,-9.56,Debit,Recommendation_Accepted,496,Detailed,3,Budget Adjustment,Rejected,89.3,0,25.41,1
T0452,U96,2025-07-11,Income,Insurance,2607.39,6373.6,12010.95,10593.918638091676,417,,Debit,Report_View,415,Detailed,4,Investment Suggestion,Accepted,64.91,1,33.54,2
T0453,U12,2025-07-25,Tax,Salary,4573.1,9004.12,9382.38,7953.853684754148,446,,Debit,Dashboard_Click,316,Detailed,4,Investment Suggestion,Accepted,77.37,0,31.03,5
T0454,U6,2025-02-05,Investment,EMI,654.21,14508.78,9834.78,8919.617156220991,431,-8.0,Debit,Recommendation_Accepted,491,Detailed,5,Risk Alert,Accepted,82.53,0,33.39,7
T0455,U9,2025-05-10,Investment,EMI,1014.61,13257.89,9879.13,8991.750839567561,582,12.52,Cash,Recommendation_Ignored,125,Detailed,5,Risk Alert,Rejected,76.79,1,87.93,2
T0456,U73,2024-10-11,Tax,Utilities,4288.21,7958.93,12973.44,14079.353900811802,399,,Debit,Recommendation_Ignored,65,Summary,1,Budget Adjustment,Accepted,62.86,1,99.66,8
T0457,U81,2025-07-18,Expense,Stocks,2283.73,2992.88,8886.14,10709.204224458674,413,,Credit,Recommendation_Accepted,120,Detailed,1,Risk Alert,Rejected,56.83,1,83.18,2
T0458,U48,2025-09-10,Tax,Travel,4711.43,4833.61,14407.78,13867.562734955178,637,,Online,Recommendation_Ignored,511,Summary,3,Risk Alert,Ignored,92.22,0,24.25,8
T0459,U58,2024-10-01,Loan,Travel,2677.21,15523.89,8962.67,10239.009180748868,787,,Online,Recommendation_Ignored,55,Tables,2,Budget Adjustment,Ignored,69.54,0,89.15,3
T0460,U54,2025-09-01,Tax,EMI,1082.96,19644.74,10961.29,10657.5188695878,751,,Debit,Report_View,485,Charts,4,Investment Suggestion,Ignored,58.77,0,60.56,8
T0461,U96,2025-02-26,Loan,Salary,1352.88,17495.62,2926.76,2491.1751304520367,323,,Credit,Dashboard_Click,596,Summary,5,Budget Adjustment,Accepted,87.97,0,73.37,9
T0462,U100,2024-12-27,Tax,Healthcare,3151.19,6239.7,4506.76,6061.148362728496,547,,Cash,Recommendation_Accepted,13,Charts,4,Budget Adjustment,Rejected,64.03,0,11.37,6
T0463,U52,2025-09-02,Expense,EMI,623.94,6676.15,10442.77,11455.08239683375,755,,Cash,Recommendation_Accepted,180,Summary,2,Investment Suggestion,Rejected,73.98,0,62.34,1
T0464,U48,2024-10-10,Investment,Healthcare,3782.23,16891.39,12451.26,12466.403916411484,503,-6.05,Online,Dashboard_Click,121,Charts,1,Investment Suggestion,Accepted,65.58,0,91.42,2
T0465,U92,2024-12-24,Expense,Groceries,342.21,16048.69,13730.17,14250.133561508752,591,,Cash,Report_View,438,Charts,3,Investment Suggestion,Accepted,94.22,1,11.39,6
T0466,U69,2024-10-11,Investment,Salary,517.76,9454.39,12251.89,10442.695462455531,429,9.05,Debit,Report_View,364,Detailed,4,Risk Alert,Ignored,90.36,0,40.57,6
T0467,U89,2025-08-11,Income,Insurance,3126.27,14416.47,8960.6,9529.510405051287,841,,Cash,Recommendation_Accepted,128,Tables,5,Budget Adjustment,Ignored,57.44,0,27.19,1
T0468,U72,2024-12-31,Investment,EMI,978.03,8226.96,3084.57,3339.3421556927483,808,-1.92,Credit,Report_View,389,Summary,2,Risk Alert,Accepted,65.28,1,2.77,3
T0469,U98,2024-10-27,Income,Utilities,651.41,8565.87,11986.21,9986.419821805572,313,,Online,Recommendation_Ignored,383,Charts,4,Investment Suggestion,Ignored,69.1,0,15.12,5
T0470,U71,2025-05-09,Expense,Salary,4052.68,16113.41,4436.63,3510.5111708531686,516,,Credit,Report_View,490,Tables,3,Budget Adjustment,Ignored,72.86,0,97.38,10
T0471,U54,2025-03-05,Expense,Stocks,2814.63,17258.39,11670.16,12092.916410417802,546,,Credit,Dashboard_Click,119,Detailed,1,Investment Suggestion,Rejected,80.8,1,71.68,6
T0472,U48,2025-08-06,Income,Salary,4910.63,10750.06,13483.68,13686.420866537976,434,,Online,Dashboard_Click,129,Charts,3,Investment Suggestion,Accepted,65.8,1,11.06,10
T0473,U36,2025-07-18,Expense,Insurance,2678.72,11042.16,3420.53,2470.1565168187008,431,,Cash,Dashboard_Click,390,Tables,1,Investment Suggestion,Accepted,97.45,1,41.17,1
T0474,U30,2025-08-12,Income,Insurance,1944.08,4274.16,3841.41,3708.0074033706555,617,,Credit,Recommendation_Accepted,225,Summary,2,Investment Suggestion,Rejected,68.87,1,34.69,8
T0475,U40,2025-08-06,Tax,Travel,107.64,16871.54,3100.43,3024.225752886722,462,,Debit,Dashboard_Click,440,Detailed,2,Budget Adjustment,Accepted,92.01,0,42.63,10
T0476,U88,2025-07-08,Expense,Travel,3759.52,11698.76,7998.11,9503.71390440376,682,,Cash,Recommendation_Accepted,523,Summary,1,Budget Adjustment,Rejected,87.84,1,18.11,5
T0477,U44,2025-04-05,Loan,Utilities,4248.78,1938.93,3778.74,3108.739927999907,717,,Cash,Report_View,274,Tables,1,Investment Suggestion,Rejected,66.43,0,45.92,10
T0478,U98,2025-09-22,Tax,Utilities,2718.79,14425.77,9255.84,10345.0357602135,726,,Online,Recommendation_Ignored,558,Summary,2,Budget Adjustment,Rejected,61.68,1,21.42,2
T0479,U66,2025-02-09,Investment,Groceries,726.8,12766.32,3277.89,4239.519717454115,650,8.01,Debit,Recommendation_Accepted,246,Summary,1,Risk Alert,Ignored,72.47,0,82.38,4
T0480,U31,2024-12-18,Tax,Healthcare,4575.97,14023.32,7133.4,6025.731129776681,547,,Cash,Report_View,261,Detailed,2,Risk Alert,Accepted,71.37,0,79.16,5
T0481,U55,2025-06-06,Expense,Travel,3464.35,4328.77,7656.47,9279.552717301396,728,,Debit,Dashboard_Click,17,Tables,5,Budget Adjustment,Ignored,67.3,0,79.35,1
T0482,U50,2025-03-22,Investment,Insurance,4519.57,15103.69,14704.7,13565.68404953453,482,-0.53,Credit,Recommendation_Accepted,62,Detailed,1,Risk Alert,Accepted,52.19,1,9.53,4
T0483,U73,2025-07-29,Tax,Insurance,4997.4,7352.16,13952.17,12720.927161081238,619,,Debit,Report_View,594,Summary,3,Investment Suggestion,Accepted,80.12,1,90.18,2
T0484,U85,2024-11-06,Income,EMI,2446.28,11107.69,13498.75,12648.814750647503,397,,Credit,Recommendation_Ignored,120,Tables,1,Risk Alert,Rejected,65.9,0,39.94,4
T0485,U44,2025-07-05,Income,Salary,2437.28,2651.36,2466.05,566.2802560744074,661,,Cash,Dashboard_Click,119,Charts,3,Risk Alert,Ignored,99.64,0,97.22,1
T0486,U37,2025-05-29,Income,Utilities,1683.99,10586.06,14944.37,13423.548125028687,362,,Cash,Report_View,86,Tables,5,Investment Suggestion,Ignored,82.25,0,63.31,6
T0487,U42,2024-11-29,Tax,Salary,1594.99,4057.12,6658.11,8464.273401655504,640,,Online,Report_View,424,Charts,4,Investment Suggestion,Ignored,51.14,0,12.79,1
T0488,U41,2024-10-29,Income,Travel,2197.45,14962.48,3104.5,4503.408013029794,787,,Credit,Dashboard_Click,145,Tables,3,Budget Adjustment,Ignored,53.0,1,8.11,6
T0489,U27,2025-01-15,Tax,Healthcare,3886.5,11117.56,10272.6,10896.62452496291,730,,Online,Recommendation_Accepted,568,Summary,3,Risk Alert,Rejected,96.52,1,19.67,9
T0490,U69,2025-09-08,Expense,Insurance,2264.92,1014.38,12882.2,14242.675290017134,372,,Credit,Recommendation_Ignored,27,Detailed,4,Budget Adjustment,Accepted,74.68,0,75.04,4
T0491,U66,2025-05-02,Income,Healthcare,1599.47,3834.82,2245.46,613.7695171553337,716,,Online,Dashboard_Click,261,Tables,3,Risk Alert,Ignored,94.17,0,17.38,10
T0492,U80,2025-01-12,Loan,Utilities,4251.22,6320.56,10262.11,8270.254212969721,369,,Cash,Recommendation_Accepted,529,Charts,4,Investment Suggestion,Rejected,82.12,1,9.84,3
T0493,U46,2024-10-08,Investment,EMI,3272.23,7448.25,11542.52,10099.151972200358,533,-0.09,Cash,Report_View,323,Charts,3,Budget Adjustment,Rejected,58.75,0,41.67,2
T0494,U2,2025-05-16,Income,Healthcare,3604.63,14731.61,8186.13,6715.217723455296,669,,Cash,Dashboard_Click,347,Charts,3,Budget Adjustment,Rejected,90.96,1,60.65,9
T0495,U45,2024-12-11,Tax,Salary,1219.41,15709.57,11271.46,9723.917281683127,452,,Credit,Report_View,443,Summary,4,Investment Suggestion,Accepted,76.69,0,55.01,1
T0496,U54,2025-03-29,Investment,Insurance,4487.55,19040.49,2635.74,3332.14093752516,518,14.57,Online,Dashboard_Click,377,Detailed,1,Budget Adjustment,Ignored,67.94,0,69.68,1
T0497,U11,2024-09-25,Income,Stocks,3998.21,18686.21,9995.44,9515.042221429358,570,,Cash,Report_View,448,Charts,4,Investment Suggestion,Accepted,76.95,1,57.89,7
T0498,U47,2025-07-06,Investment,Groceries,1019.78,4382.61,5786.37,7598.648705313075,519,4.62,Debit,Dashboard_Click,134,Charts,5,Risk Alert,Ignored,66.73,1,20.72,7
T0499,U74,2025-04-22,Tax,Groceries,1738.22,7578.93,2220.17,2436.8855503815184,835,,Credit,Dashboard_Click,455,Detailed,2,Risk Alert,Accepted,82.87,0,74.26,7
T0500,U87,2024-11-03,Income,Salary,3470.63,10358.32,9085.47,10150.148693301497,545,,Cash,Dashboard_Click,533,Charts,5,Budget Adjustment,Rejected,90.6,0,64.27,6
T0501,U76,2024-10-15,Investment,EMI,1278.4,3702.2,3019.55,2033.9459482945172,850,2.46,Debit,Recommendation_Ignored,443,Detailed,5,Investment Suggestion,Ignored,86.93,0,60.07,7
T0502,U11,2025-01-12,Income,Healthcare,1364.36,15716.28,10488.08,9905.01529059576,686,,Online,Dashboard_Click,118,Tables,4,Budget Adjustment,Accepted,84.06,0,53.91,10
T0503,U77,2024-11-02,Income,Salary,626.86,18428.8,10914.23,8966.065170221274,481,,Debit,Dashboard_Click,21,Charts,5,Risk Alert,Rejected,67.09,0,50.97,6
T0504,U63,2024-11-08,Investment,Salary,1508.86,19382.16,9622.67,10585.41708157251,636,4.93,Cash,Dashboard_Click,347,Summary,3,Risk Alert,Rejected,74.65,0,98.63,5
T0505,U46,2025-09-04,Income,Salary,848.06,17708.77,5905.04,5680.292757194611,492,,Credit,Report_View,563,Charts,2,Risk Alert,Ignored,86.11,0,80.8,10
T0506,U86,2025-08-04,Investment,Travel,1130.4,4783.36,12397.11,14343.38054771545,730,14.77,Online,Recommendation_Accepted,121,Charts,2,Risk Alert,Rejected,82.78,0,26.34,9
T0507,U5,2025-06-30,Tax,Utilities,3290.94,10903.27,8985.15,7255.761695276533,808,,Credit,Recommendation_Accepted,464,Tables,2,Risk Alert,Accepted,52.3,0,51.31,2
T0508,U100,2025-03-10,Investment,Salary,1704.11,15148.76,8915.69,7031.363103355741,731,5.73,Credit,Recommendation_Accepted,28,Detailed,1,Investment Suggestion,Ignored,67.56,1,44.54,7
T0509,U57,2025-04-07,Investment,Groceries,1225.17,13334.73,7250.68,5870.726960631006,595,5.95,Online,Recommendation_Ignored,214,Summary,4,Investment Suggestion,Accepted,97.87,0,42.56,10
T0510,U56,2024-11-20,Loan,Utilities,3180.42,15084.59,12586.24,12982.185485099933,344,,Debit,Dashboard_Click,267,Summary,5,Investment Suggestion,Accepted,82.0,0,4.99,2
T0511,U10,2025-04-10,Expense,Utilities,2154.25,5437.05,4866.26,6787.218242338469,433,,Debit,Dashboard_Click,486,Detailed,3,Risk Alert,Rejected,60.25,0,59.39,6
T0512,U88,2024-10-04,Investment,Salary,2555.95,7615.09,4029.24,3276.299007028011,681,0.56,Online,Report_View,158,Charts,2,Investment Suggestion,Rejected,86.72,0,54.77,4
T0513,U36,2025-09-02,Tax,Salary,288.75,9954.3,6716.9,6149.357752975306,468,,Credit,Dashboard_Click,384,Tables,1,Risk Alert,Accepted,82.43,1,56.06,7
T0514,U39,2025-05-14,Loan,Travel,3035.84,8984.96,9661.96,8357.76239794596,301,,Online,Recommendation_Accepted,274,Summary,2,Risk Alert,Accepted,57.33,1,95.82,7
T0515,U79,2025-05-07,Loan,Insurance,299.86,13374.45,2314.36,1731.3225634335215,661,,Cash,Recommendation_Accepted,533,Detailed,2,Budget Adjustment,Accepted,90.34,0,5.43,5
T0516,U10,2024-11-23,Tax,Salary,4560.57,11193.29,6540.76,6400.726137780446,747,,Debit,Dashboard_Click,300,Charts,4,Investment Suggestion,Rejected,84.14,0,39.47,9
T0517,U98,2024-10-26,Income,EMI,1971.1,19382.22,2988.66,3646.3431377968873,668,,Credit,Recommendation_Accepted,44,Detailed,5,Investment Suggestion,Ignored,65.86,1,74.27,8
T0518,U3,2025-08-10,Investment,Insurance,3701.53,10713.02,3044.71,4603.043127144911,338,12.02,Debit,Dashboard_Click,388,Detailed,2,Budget Adjustment,Rejected,85.11,0,15.83,1
T0519,U70,2025-02-11,Income,Utilities,1589.62,15871.17,8006.58,6135.7892072521945,701,,Debit,Report_View,13,Charts,2,Investment Suggestion,Accepted,68.97,0,90.98,6
T0520,U76,2025-08-13,Tax,Groceries,4720.74,9738.84,9187.14,9840.176714118346,499,,Online,Recommendation_Ignored,442,Summary,3,Budget Adjustment,Ignored,63.17,1,1.84,9
T0521,U41,2025-09-01,Investment,Stocks,4950.33,1903.32,2093.11,3130.305577406391,457,-5.36,Online,Recommendation_Accepted,254,Charts,2,Risk Alert,Accepted,69.64,1,6.93,5
T0522,U34,2025-08-07,Income,Stocks,4371.55,7578.02,3729.96,4823.620319773513,700,,Cash,Recommendation_Accepted,211,Summary,5,Investment Suggestion,Ignored,99.29,0,7.11,5
T0523,U86,2025-03-01,Tax,Salary,1763.82,18022.85,13764.9,12872.899303431615,788,,Online,Recommendation_Accepted,195,Charts,4,Risk Alert,Ignored,69.05,1,87.95,1
T0524,U5,2024-12-13,Tax,Salary,4358.06,6863.74,9669.99,9716.786693302183,830,,Credit,Dashboard_Click,384,Summary,5,Risk Alert,Rejected,72.28,1,45.55,9
T0525,U26,2025-02-01,Income,Travel,570.43,4337.93,10035.4,8770.096359839303,773,,Debit,Dashboard_Click,60,Tables,4,Investment Suggestion,Ignored,50.0,1,57.92,10
T0526,U94,2025-04-23,Loan,Insurance,4064.38,19580.8,5107.23,4416.102591952841,560,,Online,Recommendation_Ignored,357,Detailed,1,Investment Suggestion,Accepted,91.84,0,3.63,4
T0527,U31,2025-02-22,Income,Utilities,1206.1,13093.31,4557.52,3576.888731789185,542,,Cash,Report_View,213,Detailed,2,Risk Alert,Ignored,53.9,1,52.39,9
T0528,U40,2025-07-05,Loan,EMI,1895.04,10551.67,7247.37,6050.611495044324,493,,Credit,Dashboard_Click,324,Charts,2,Risk Alert,Accepted,66.82,0,29.31,2
T0529,U28,2025-09-13,Expense,EMI,3557.07,14548.48,8476.45,9432.825526984056,717,,Cash,Dashboard_Click,424,Summary,2,Investment Suggestion,Ignored,73.58,1,20.02,9
T0530,U94,2025-08-10,Tax,EMI,4026.81,17140.62,7414.39,7951.033943504075,356,,Debit,Recommendation_Accepted,217,Tables,3,Investment Suggestion,Accepted,73.09,1,92.69,2
T0531,U12,2024-11-04,Tax,Salary,4014.55,19197.7,3336.53,3622.2251196198786,703,,Cash,Report_View,224,Tables,2,Investment Suggestion,Accepted,77.15,0,57.48,7
T0532,U28,2025-07-22,Loan,EMI,4276.22,15802.55,11009.72,12502.10168962191,362,,Debit,Recommendation_Ignored,93,Tables,5,Risk Alert,Ignored,87.18,0,93.5,6
T0533,U15,2025-04-06,Expense,Utilities,222.18,3122.1,13420.51,11528.079607044776,737,,Debit,Recommendation_Ignored,269,Detailed,2,Investment Suggestion,Ignored,82.18,1,49.08,6
T0534,U91,2025-02-25,Loan,Groceries,2474.11,1591.56,7428.12,7364.204120410797,451,,Debit,Recommendation_Ignored,329,Charts,1,Budget Adjustment,Accepted,63.36,0,95.66,3
T0535,U85,2025-04-21,Loan,Insurance,4527.72,16556.92,4847.18,4235.814296644163,440,,Cash,Recommendation_Accepted,584,Summary,4,Investment Suggestion,Ignored,81.65,0,92.75,9
T0536,U78,2025-06-05,Income,Groceries,4353.15,10039.77,3742.67,4329.593104569294,682,,Online,Recommendation_Accepted,389,Charts,5,Budget Adjustment,Accepted,51.22,1,50.73,4
T0537,U40,2025-05-27,Investment,Groceries,3140.4,12967.91,12783.78,13089.161667646385,741,-4.46,Credit,Report_View,234,Charts,2,Budget Adjustment,Rejected,56.2,0,32.99,9
T0538,U44,2025-09-03,Loan,EMI,2861.3,8787.43,14380.16,14768.388436761888,626,,Credit,Recommendation_Accepted,464,Detailed,4,Budget Adjustment,Rejected,52.98,0,84.09,1
T0539,U24,2024-10-31,Investment,Travel,4930.07,8557.5,4890.66,5871.034755640252,494,1.54,Debit,Dashboard_Click,501,Detailed,4,Budget Adjustment,Ignored,51.7,0,88.23,7
T0540,U34,2024-10-08,Loan,Utilities,4043.82,15052.27,3804.9,2479.1990672819093,524,,Online,Recommendation_Ignored,20,Detailed,4,Budget Adjustment,Accepted,88.67,0,53.61,7
T0541,U22,2025-02-23,Loan,Salary,454.63,8561.23,7690.43,7744.084880079663,645,,Online,Recommendation_Accepted,205,Charts,3,Risk Alert,Ignored,87.61,1,37.73,3
T0542,U25,2025-08-04,Income,EMI,1245.52,18556.13,10871.85,12685.162361510318,783,,Cash,Report_View,512,Summary,4,Risk Alert,Ignored,85.51,1,4.73,2
T0543,U40,2025-02-03,Tax,EMI,3630.64,14016.03,7576.11,6993.425565473968,427,,Online,Dashboard_Click,15,Tables,5,Risk Alert,Rejected,97.75,1,14.82,5
T0544,U86,2024-10-02,Tax,Insurance,849.62,19377.77,11397.05,9950.334466201772,657,,Debit,Recommendation_Accepted,351,Tables,1,Budget Adjustment,Rejected,71.27,1,45.15,8
T0545,U80,2025-06-12,Expense,EMI,2742.35,15128.8,10450.52,8884.192253260302,712,,Credit,Dashboard_Click,282,Summary,2,Investment Suggestion,Ignored,73.41,1,38.81,2
T0546,U70,2025-08-30,Loan,Insurance,3989.58,8281.98,10348.87,8487.668801360505,322,,Online,Recommendation_Accepted,290,Detailed,4,Risk Alert,Rejected,80.98,0,1.13,8
T0547,U79,2024-10-23,Tax,Salary,4941.48,11745.16,5437.15,5046.772875528826,832,,Online,Recommendation_Accepted,512,Charts,2,Risk Alert,Ignored,75.85,1,50.23,8
T0548,U58,2025-05-18,Expense,EMI,4609.37,12082.05,11010.32,10440.10182860474,565,,Cash,Recommendation_Ignored,410,Detailed,1,Investment Suggestion,Rejected,50.17,1,87.02,3
T0549,U14,2024-09-27,Loan,Insurance,4956.75,5013.42,11958.08,12707.363569629977,578,,Online,Report_View,480,Summary,2,Investment Suggestion,Accepted,86.64,1,74.15,10
T0550,U11,2024-11-30,Tax,EMI,2810.16,11614.01,12885.8,13585.33465310045,482,,Cash,Recommendation_Accepted,346,Charts,5,Investment Suggestion,Ignored,82.43,0,20.07,3
T0551,U63,2024-11-08,Tax,Healthcare,4471.84,16686.98,13010.62,14875.585947834843,850,,Cash,Recommendation_Ignored,259,Tables,3,Investment Suggestion,Accepted,97.47,1,24.01,6
T0552,U87,2025-03-07,Investment,Travel,3688.17,5776.45,5057.52,4126.583178987719,744,6.38,Cash,Report_View,242,Tables,5,Risk Alert,Accepted,59.56,0,34.62,2
T0553,U17,2025-07-15,Tax,Insurance,4530.52,16501.55,9939.0,11449.514181120308,785,,Debit,Report_View,29,Detailed,1,Budget Adjustment,Rejected,71.04,1,46.77,10
T0554,U16,2025-05-02,Income,Groceries,3059.88,18174.59,7156.92,8340.408428914818,390,,Online,Dashboard_Click,370,Charts,2,Budget Adjustment,Accepted,88.78,1,35.5,9
T0555,U34,2025-05-16,Tax,Utilities,587.58,18899.14,7405.96,6179.488781677681,826,,Debit,Report_View,67,Detailed,2,Investment Suggestion,Rejected,84.24,0,14.84,2
T0556,U37,2024-11-12,Tax,Insurance,4345.38,19932.89,7359.42,7679.368393426479,342,,Online,Recommendation_Accepted,321,Tables,3,Investment Suggestion,Rejected,79.57,1,75.86,8
T0557,U67,2025-08-12,Tax,Travel,2998.46,19694.18,7980.37,8120.123421400504,696,,Online,Report_View,547,Detailed,2,Budget Adjustment,Rejected,76.57,1,26.94,5
T0558,U62,2025-02-10,Investment,Stocks,1290.86,9511.31,6417.5,7735.992116704729,513,-3.47,Online,Dashboard_Click,311,Charts,4,Risk Alert,Ignored,56.02,0,45.8,9
T0559,U66,2025-08-07,Loan,Stocks,832.3,18640.46,14487.68,15745.223066674276,699,,Debit,Report_View,554,Charts,3,Investment Suggestion,Rejected,81.63,0,80.73,9
